country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
USA,United States of America,Meadow Ridge,USA0058459,1.6,41.3900,-94.4458,Wind,,,,2012.0,Meadow Ridge Wind Energy  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,6.149,3.607732733653285
USA,United States of America,Meadow Solar,USA0060756,3.0,42.2301,-71.1333,Solar,,,,2017.0,Altus Power America Management  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,3.456666971078529
USA,United States of America,Meadowbrook Solar Farm,USA0059936,5.0,35.5554,-80.3859,Solar,,,,2016.0,Meadowbrook Solar Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.47600000000000003,5.7611116184642155
USA,United States of America,Meadows PV 1,USA0059513,20.0,35.8369,-77.1269,Solar,,,,2016.0,Fresh Air Energy XVIII  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,15.427,23.044446473856862
USA,United States of America,Mechanic Falls,USA0054123,1.4,44.1112,-70.3907,Hydro,,,,1986.0000000000002,KEI (Maine) Power Management (IV) LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.365,3.903046183432507
USA,United States of America,Mecklenburg Power Station,USA0052007,139.8,36.6000,-78.5300,Coal,,,,1992.0,Virginia Electric & Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,299.71599999999995,732.2362593839291
USA,United States of America,Medford Operation,USA0056193,8.5,42.3555,-122.9046,Waste,Gas,,,1961.2941176470588,Boise Cascade Wood Products LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,,10.615293557559927
USA,United States of America,Medford WWTP,USA0059277,1.3,39.9222,-74.8067,Solar,,,,2013.0,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.956,1.497889020800696
USA,United States of America,Medical Area Total Energy Plant,USA0010883,87.8,42.3368,-71.1081,Oil,Gas,,,1989.2346241457858,Medical Area Total Egy Plt Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,241.071645,15.043036688985744
USA,United States of America,Medicine Bow,USA0000692,6.1000000000000005,41.8353,-106.2428,Wind,,,,1999.0327868852455,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.182,13.754481047053151
USA,United States of America,Medway Hydro,USA0055288,4.0,45.6072,-68.5453,Hydro,,,,1923.8000000000002,Brookfield Black Bear Hydro  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,27.22,11.151560524092877
USA,United States of America,Mehoopany Wind Energy LLC,USA0057769,140.8,41.4206,-76.0492,Wind,,,,2013.0,AE Power Services LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,409.855,317.48048056148906
USA,United States of America,Meldahl Hydroelectric Project,USA0056872,105.0,38.7914,-84.1730,Hydro,,,,2016.0,American Mun Power-Ohio  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,379.397,292.728463757438
USA,United States of America,Melinda Solar,USA0059502,5.0,36.2487,-78.3475,Solar,,,,2015.0,Melinda Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.765,5.7611116184642155
USA,United States of America,Melrose,USA0001994,8.2,45.6750,-94.8153,Oil,,,,1963.2560975609758,Melrose Public Utilities,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.077,1.4049305335954794
USA,United States of America,Melrose 2,USA0058929,1.0,45.6764,-94.8019,Oil,,,,2014.0,Melrose Public Utilities,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.007,0.17133299190188775
USA,United States of America,Melton Hill,USA0003408,72.0,35.8853,-84.3003,Hydro,,,,1964.0,Tennessee Valley Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,112.664,200.7280894336718
USA,United States of America,Memphis,USA0002145,8.8,40.4578,-92.1810,Oil,Gas,,,1974.7613636363637,City of Memphis - (MO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.003,1.5077303287366122
USA,United States of America,Mendota Hills  LLC,USA0056160,50.4,41.7194,-89.0492,Wind,,,,2003.0,Leeward Asset Management  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,82.357,113.64358111007847
USA,United States of America,Menominee Mill Marinette,USA0050409,1.8,45.1069,-87.6378,Hydro,,,,1953.9999999999998,N E W Hydro LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,12.698,5.0182022358417955
USA,United States of America,Menomonie,USA0004009,5.4,44.8842,-91.9294,Hydro,,,,1958.0,Northern States Power Co - Minnesota,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,31.732,15.054606707525387
USA,United States of America,Meramec,USA0002104,1041.0,38.4017,-90.3358,Coal,Other,Gas,Oil,1961.335734870317,Union Electric Co - (MO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1663.303969,5452.488884253721
USA,United States of America,Merced Falls,USA0000258,3.4,37.5230,-120.3299,Hydro,,,,1930.0,Pacific Gas & Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.997,9.478826445478946
USA,United States of America,Merced Solar LLC,USA0059265,1.5,37.2678,-120.4844,Solar,,,,2015.0,Merced Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.625,1.7283334855392645
USA,United States of America,Mercer County Community College,USA0058882,7.5,40.2558,-74.6453,Solar,,,,2013.0,Sunlight General Mercer Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,11.099,8.641667427696323
USA,United States of America,Mercer Mall,USA0058070,1.1,40.2906,-74.6819,Solar,,,,2012.0,FRIT Solar Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.558,1.2674445560621275
USA,United States of America,Merck - Upper Gwynedd Solar Array,USA0061198,1.5,40.2154,-75.2831,Solar,,,,2011.0,Merck - Upper Gwynedd Solar Array,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.76,1.7283334855392645
USA,United States of America,Merck Rahway Power Plant,USA0010224,16.3,40.6156,-74.2653,Oil,Gas,Solar,,1995.7791411042945,Merck & Co Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.233,2.7927277680007703
USA,United States of America,Mercy Medical Center,USA0058163,2.6,40.6883,-73.6308,Oil,,,,1986.461538461538,Mercy Medical Center,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.023,0.44546577894490813
USA,United States of America,Meridian,USA0007719,9.0,32.5508,-88.6067,Oil,,,,1998.0,Tennessee Valley Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.043000000000000003,1.5419969271169898
USA,United States of America,Meridian Vineyards,USA0057982,1.1,35.6703,-120.5669,Solar,,,,2010.9999999999998,X-Elio North America Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.837,1.2674445560621275
USA,United States of America,Meriwether Farm,USA0060579,5.0,36.2889,-78.6046,Solar,,,,2016.0,Meriwether Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.642,5.7611116184642155
USA,United States of America,Merle Parr,USA0001097,36.0,43.0563,-92.6932,Gas,,,,1969.0,MidAmerican Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.219,148.14768565240558
USA,United States of America,Merom,USA0006213,1080.0,39.0694,-87.5108,Coal,Oil,,,1982.5,Hoosier Energy R E C  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,6075.510974,5656.760802107606
USA,United States of America,Merrill,USA0004068,2.3,45.1786,-89.6850,Hydro,,,,1960.6956521739135,Wisconsin Public Service Corp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,11.366,6.4121473013534045
USA,United States of America,Merrimac Solar,USA0058561,1.5,42.8331,-70.9919,Solar,,,,2014.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.48,1.7283334855392645
USA,United States of America,Merrimack,USA0002364,496.4000000000001,43.1411,-71.4692,Coal,Oil,,,1966.4355358581788,Public Service Co of NH,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,360.40900300000004,2600.0148723761263
USA,United States of America,Merwin,USA0003847,136.0,45.9567,-122.5544,Hydro,,,,1946.5514705882354,PacifiCorp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,560.116,379.1530578191579
USA,United States of America,Mesa PV1,USA0059199,1.6,39.0672,-108.5091,Solar,,,,2015.0,Fresh Air Energy VIII LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.33036,1.8435557179085489
USA,United States of America,Mesa Wind Power Corp,USA0050535,29.9,33.9461,-116.6769,Wind,,,,1984.0,Brookfield Energy Marketing LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.261,67.41950546014576
USA,United States of America,Mesalands Comm College Wind Turbine,USA0057106,1.5,35.1700,-103.7400,Wind,,,,2009.0,Mesalands Community College,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.7720000000000002,3.382249437799955
USA,United States of America,Mesquite Creek LFGTE Project,USA0057167,3.2,29.7372,-98.0228,Waste,,,,2011.0000000000002,WM Renewable Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,24.108,3.9963458099049136
USA,United States of America,Mesquite Creek Wind,USA0059332,211.2,32.7000,-101.7411,Wind,,,,2015.0,Mesquite Creek Wind  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,727.86,476.2207208422336
USA,United States of America,Mesquite Generating Station Block 1,USA0058557,691.6,33.3450,-112.8642,Gas,,,,2003.0,Salt River Project,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1980.0,2846.081649922325
USA,United States of America,Mesquite Generating Station Block 2,USA0055481,691.6,33.3450,-112.8642,Gas,,,,2003.9999999999998,CAMS,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2507.692,2846.081649922325
USA,United States of America,Mesquite Lake Energy Park Plant 2,USA0050363,21.0,32.9038,-115.5119,Waste,,,,1987.0,Mesquite Lake Energy Park,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,,26.226019377500993
USA,United States of America,Mesquite Lake Water & Power Plant 1,USA0057154,18.1,32.9066,-115.5137,Waste,,,,2009.0,Mesquite Lake Water & Power Plant 1,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,,22.60433098727467
USA,United States of America,Mesquite Solar 1,USA0057707,170.0,33.3418,-112.9040,Solar,,,,2012.0,Mesquite Solar 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,408.25,195.87779502778332
USA,United States of America,Mesquite Solar 2  LLC,USA0060307,100.0,33.3328,-112.9114,Solar,,,,2017.0,Mesquite Solar 2  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13.255,115.22223236928431
USA,United States of America,Mesquite Solar 3  LLC,USA0060308,150.0,33.3476,-112.9368,Solar,,,,2017.0,Mesquite Solar 3  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,21.06,172.83334855392647
USA,United States of America,Mesquite Wind Power LLC,USA0056395,200.0,32.6256,-99.4928,Wind,,,,2007.0,Mesquite Wind LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,540.048,450.9665917066606
USA,United States of America,Messalonskee 2 (Oakland),USA0001497,2.8,44.5485,-69.7104,Hydro,,,,1924.0,Messalonskee Stream Hydro LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.347,7.806092366865014
USA,United States of America,Messalonskee 3,USA0001498,1.6,44.5699,-69.6818,Hydro,,,,1918.0,Messalonskee Stream Hydro LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.2700000000000005,4.460624209637151
